minute,second,type,outcomeType,period,playerName,team,playerId,player_position,shirtNumber,x,y,endX,endY,goal_mouth_y,goal_mouth_z,is_key_pass,is_cross,is_long_ball,is_switch_of_play,is_diagonal_long_ball,is_box_entry_pass,is_deep_completion,is_box_entry_carry,is_final_third_entry_pass,is_final_third_entry_carry,is_throw_in,is_goal_kick,is_keeper_throw,is_gk_hoof,is_gk_kick_from_hands,is_pull_back,is_lay_off,is_flick_on,is_launch,is_assist,is_attacking_pass,is_scramble,is_corner_situation,is_throw_in_sp,is_shot_strong,is_shot_weak,is_individual_play,is_follows_dribble,is_1on1,is_deflected,is_hit_woodwork,is_back_heel,is_1on1_chip,is_def_block,is_last_line,is_forced_out,is_blocked_cross,is_error_led_to_shot,is_error_led_to_goal,is_through_ball,is_corner,is_freekick,is_header,is_own_goal,is_big_chance,is_big_chance_shot,is_gk_save,is_penalty,is_volley,is_chipped,is_direct_from_corner,is_left_foot,is_right_foot,is_fast_break,is_touch_in_box,is_assist_throughball,is_assist_cross,is_assist_corner,is_assist_freekick,is_intentional_assist,is_yellow_card,is_red_card,is_second_yellow,is_nutmeg,is_success_in_box,pitch_zone,depth_zone,xT,prog_pass,prog_carry,matchName,homeTeam,awayTeam,matchDate,player,event,outcome
0,3,Pass,Unsuccessful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,25.6,44.8,68.2,6.6,,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Long Pass,Unsuccessful
0,8,Aerial,Successful,FirstHalf,L. Colwill,Chelsea,573hlc6devy50gjotyav9ql4a,,,31.8,93.4,31.8,93.4,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Colwill,Aerial Won,Successful
0,8,Aerial,Unsuccessful,FirstHalf,D. Gómez,Brighton,bqbt9eix8zlp6rxzxofl6rjmc,,,68.2,6.6,68.2,6.6,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Final Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,D. Gómez,Aerial Lost,Unsuccessful
0,8,Pass,Unsuccessful,FirstHalf,L. Colwill,Chelsea,573hlc6devy50gjotyav9ql4a,,,31.8,93.4,36.3,70.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Colwill,Pass,Unsuccessful
0,9,Pass,Unsuccessful,FirstHalf,O. Boscagli,Brighton,d92v6n4pf20eepvli92lqau39,,,62.3,27.8,68.5,31.9,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Middle Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,O. Boscagli,Pass,Unsuccessful
0,10,Pass,Unsuccessful,FirstHalf,M. Gusto,Chelsea,8jt4vsixxoqp4uvskyfl7k222,,,31.5,68.9,69.9,65.6,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Gusto,Long Pass,Unsuccessful
0,13,Pass,Successful,FirstHalf,L. Dunk,Brighton,jagvvzc7329tf2c64mnc251,,,30.5,31.5,8.3,45.2,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Dunk,Pass,Successful
0,16,Carry,Successful,FirstHalf,B. Verbruggen,Brighton,,,,8.3,45.2,12.7,48.3,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Woodwork (Shot on Post),Successful
0,19,Pass,Successful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,12.7,48.3,14.9,65.4,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Pass,Successful
0,25,Pass,Successful,FirstHalf,L. Dunk,Brighton,jagvvzc7329tf2c64mnc251,,,15.8,62.8,8.8,42.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Dunk,Pass,Successful
0,26,Carry,Successful,FirstHalf,B. Verbruggen,Brighton,,,,8.8,42.5,8.2,38.1,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Woodwork (Shot on Post),Successful
0,28,Pass,Successful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,8.2,38.1,8.1,14.8,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Pass,Successful
0,31,Pass,Successful,FirstHalf,L. Vušković,Brighton,81qmlg0ttijhkywm55ejdr40k,,,9.0,15.6,17.6,75.7,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Vušković,Long Pass,Successful
0,33,Carry,Successful,FirstHalf,L. Dunk,Brighton,,,,17.6,75.7,26.0,82.5,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Dunk,Woodwork (Shot on Post),Successful
0,35,Pass,Successful,FirstHalf,L. Dunk,Brighton,jagvvzc7329tf2c64mnc251,,,26.0,82.5,38.3,96.3,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Dunk,Pass,Successful
0,39,Pass,Successful,FirstHalf,F. Kadıoğlu,Brighton,1lbbxbar7u6t3rl463zd7jp49,,,37.6,96.7,43.0,72.2,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Middle Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,F. Kadıoğlu,Pass,Successful
0,39,ShieldBallChallenge,Unsuccessful,FirstHalf,M. Lacroix,Chelsea,7e7w34imugzsufvytjxytupd5,,,57.4,33.5,57.4,33.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Middle Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Lacroix,ShieldBallChallenge,Unsuccessful
0,41,Pass,Unsuccessful,FirstHalf,C. Kostoulas,Brighton,f23e0mo62rmrrjso771t54jro,,,41.6,67.9,35.8,55.4,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Middle Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,C. Kostoulas,Pass,Unsuccessful
0,42,BallRecovery,Successful,FirstHalf,M. Rogers,Chelsea,2eayhzdix8knmn810sbngsdt5,,,64.7,46.6,64.7,46.6,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Middle Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Rogers,Ball Recovery,Successful
0,42,Carry,Successful,FirstHalf,M. Rogers,Chelsea,,,,64.7,46.6,67.8,48.9,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Middle Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Rogers,Woodwork (Shot on Post),Successful
0,43,Pass,Unsuccessful,FirstHalf,M. Rogers,Chelsea,2eayhzdix8knmn810sbngsdt5,,,67.8,48.9,70.5,46.8,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Final Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Rogers,Pass,Unsuccessful
0,45,BallTouch,Successful,FirstHalf,C. Kostoulas,Brighton,f23e0mo62rmrrjso771t54jro,,,29.6,53.8,29.6,53.8,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,C. Kostoulas,Ball Touch,Successful
0,46,KeeperPickup,Successful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,3.3,74.1,3.3,74.1,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Keeper Pickup,Successful
0,51,Carry,Successful,FirstHalf,B. Verbruggen,Brighton,,,,3.3,74.1,5.0,51.5,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Woodwork (Shot on Post),Successful
0,56,KeeperBallDrop,Unsuccessful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,5.0,51.5,5.0,51.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,KeeperBallDrop,Unsuccessful
1,0,Carry,Successful,FirstHalf,B. Verbruggen,Brighton,,,,5.0,51.5,9.6,46.8,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Woodwork (Shot on Post),Successful
1,4,Pass,Successful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,9.6,46.8,22.1,9.7,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Pass,Successful
1,6,Pass,Successful,FirstHalf,M. Wieffer,Brighton,672cwl9zj2d6lce6jda350vvu,,,22.9,8.5,9.6,23.1,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Wieffer,Pass,Successful
1,9,Pass,Successful,FirstHalf,L. Vušković,Brighton,81qmlg0ttijhkywm55ejdr40k,,,8.7,25.3,7.9,54.4,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Vušković,Pass,Successful
1,11,Pass,Successful,FirstHalf,B. Verbruggen,Brighton,3wwi5vf2l1qbz7e5zdjoy8yga,,,7.8,56.5,14.2,96.7,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,B. Verbruggen,Pass,Successful
1,13,Carry,Successful,FirstHalf,L. Dunk,Brighton,,,,14.2,96.7,11.2,88.2,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Dunk,Woodwork (Shot on Post),Successful
1,16,Pass,Successful,FirstHalf,L. Dunk,Brighton,jagvvzc7329tf2c64mnc251,,,11.2,88.2,21.9,29.2,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Left Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,L. Dunk,Long Pass,Successful
1,17,Carry,Successful,FirstHalf,M. Wieffer,Brighton,,,,21.9,29.2,25.9,27.8,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Wieffer,Woodwork (Shot on Post),Successful
1,19,Pass,Successful,FirstHalf,M. Wieffer,Brighton,672cwl9zj2d6lce6jda350vvu,,,25.9,27.8,31.8,8.2,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Wieffer,Chipped Pass,Successful
1,24,Challenge,Unsuccessful,FirstHalf,João Pedro,Chelsea,eaqqezw2ed1u0tt3zc128mr1m,,,67.8,62.9,67.8,62.9,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Final Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,João Pedro,Challenge,Unsuccessful
1,24,TakeOn,Successful,FirstHalf,D. Gómez,Brighton,bqbt9eix8zlp6rxzxofl6rjmc,,,32.2,37.1,32.2,37.1,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,D. Gómez,Successful Dribble,Successful
1,25,Carry,Successful,FirstHalf,D. Gómez,Brighton,,,,32.2,37.1,32.2,43.8,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,D. Gómez,Woodwork (Shot on Post),Successful
1,26,Pass,Successful,FirstHalf,D. Gómez,Brighton,bqbt9eix8zlp6rxzxofl6rjmc,,,32.2,43.8,93.2,13.7,,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Central,Defensive Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,D. Gómez,Long Pass,Successful
1,33,Pass,Successful,FirstHalf,P. Groß,Brighton,3k6znit6fd9mbfcnphlwyvj6d,,,92.3,13.0,82.4,13.2,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Final Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,P. Groß,Pass,Successful
1,34,Pass,Unsuccessful,FirstHalf,M. Wieffer,Brighton,672cwl9zj2d6lce6jda350vvu,,,81.8,13.1,88.5,39.5,,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Right Wing,Final Third,,,,Chelsea vs Brighton,Chelsea,Brighton,2026-08-30,M. Wieffer,Cross,Unsuccessful
